t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1743185196,757397,8.412060,4.131324,2.775348,0.503578,4.074269,4.331977,4.837819,5.281260,6.340775,7.770027,5030.554754,4966.288507,4969.189727,4951.589534,calls/second,milliseconds
1743185197,762374,6.888294,4.034442,3.007734,0.358421,4.008382,4.245771,4.648684,4.845392,5.035697,5.802919,5030.023512,4966.288507,4969.189727,4951.589534,calls/second,milliseconds
1743185198,767342,7.180078,4.041309,2.947607,0.427123,3.998278,4.239010,4.714160,4.988383,5.605052,6.917101,5029.459105,4966.288507,4969.189727,4951.589534,calls/second,milliseconds
1743185199,772344,6.653770,4.008752,2.998221,0.360265,3.987849,4.213710,4.599067,4.843696,5.090571,6.056255,5029.109420,4966.288507,4969.189727,4951.589534,calls/second,milliseconds
1743185200,776781,9.394665,4.527391,3.004155,0.943246,4.193510,4.959592,6.387750,7.193128,7.598401,9.079867,5025.085497,4966.288507,4969.189727,4951.589534,calls/second,milliseconds
1743185201,781392,10.741022,4.351643,1.870252,0.958035,4.108578,4.466238,6.348606,7.821445,8.339984,9.911689,5022.266550,4950.338287,4965.844519,4950.565772,calls/second,milliseconds
1743185202,786408,11.909445,3.998023,2.834470,0.744000,3.857392,4.117664,5.128771,6.251510,6.972246,11.447987,5022.089292,4950.338287,4965.844519,4950.565772,calls/second,milliseconds
1743185203,791508,8.883009,3.933683,2.186784,0.494430,3.874534,4.079688,4.591369,5.281407,5.826716,8.671818,5022.449200,4950.338287,4965.844519,4950.565772,calls/second,milliseconds
1743185204,796775,6.800923,3.807872,2.749658,0.340434,3.783593,3.993216,4.318412,4.498750,4.718977,6.713399,5023.866047,4950.338287,4965.844519,4950.565772,calls/second,milliseconds
1743185205,802057,5.800828,3.795038,2.340682,0.304540,3.780574,3.978712,4.320033,4.470668,4.590481,5.077998,5025.380508,4950.338287,4965.844519,4950.565772,calls/second,milliseconds
1743185206,807252,5.661767,3.853124,2.697773,0.333501,3.825321,4.054221,4.447757,4.612179,4.728132,5.148039,5026.399471,4965.055049,4968.630496,4951.584241,calls/second,milliseconds
1743185207,812481,7.138894,3.825925,2.536853,0.354239,3.798491,4.005017,4.420843,4.711523,4.867847,6.410802,5027.593500,4965.055049,4968.630496,4951.584241,calls/second,milliseconds
1743185208,817636,7.406196,3.890339,2.416176,0.383795,3.863756,4.086138,4.518707,4.778323,4.945992,6.544691,5028.266866,4965.055049,4968.630496,4951.584241,calls/second,milliseconds
1743185209,822994,5.406435,3.735685,2.373561,0.324380,3.726383,3.950240,4.275200,4.426600,4.563557,5.077004,5030.236876,4965.055049,4968.630496,4951.584241,calls/second,milliseconds
1743185210,827880,10.980722,4.110118,2.819788,0.841614,3.898195,4.206672,5.853589,6.622600,7.379004,10.078912,5029.211319,4965.055049,4968.630496,4951.584241,calls/second,milliseconds
1743185211,833092,6.650282,3.837583,2.403396,0.375726,3.810853,4.035038,4.409273,4.613787,4.937111,6.458298,5030.282819,4979.538599,4971.565462,4952.662442,calls/second,milliseconds
1743185212,838301,9.414832,3.836190,2.668959,0.440706,3.794370,4.011408,4.354166,4.508537,4.914781,8.348043,5031.329109,4979.538599,4971.565462,4952.662442,calls/second,milliseconds
1743185213,843442,6.573844,3.899711,2.402372,0.410648,3.845284,4.076844,4.519646,4.969981,5.787221,6.335441,5031.884433,4979.538599,4971.565462,4952.662442,calls/second,milliseconds
1743185214,848770,5.544026,3.752410,2.669768,0.309060,3.742243,3.953603,4.276023,4.417091,4.534684,4.941445,5033.609563,4979.538599,4971.565462,4952.662442,calls/second,milliseconds
1743185215,854042,6.229242,3.805728,2.212765,0.335790,3.780640,3.978930,4.358090,4.586125,4.802458,6.136746,5034.900262,4979.538599,4971.565462,4952.662442,calls/second,milliseconds
1743185216,859195,5.549345,3.878661,2.817826,0.343717,3.858679,4.091832,4.477733,4.634950,4.760271,5.402276,5035.573096,4998.700867,4975.658501,4954.139101,calls/second,milliseconds
1743185217,864414,7.024696,3.843281,2.765638,0.338647,3.812522,4.031262,4.442640,4.655477,4.845924,5.435291,5036.514721,4998.700867,4975.658501,4954.139101,calls/second,milliseconds
1743185218,869562,9.206567,3.903281,2.531667,0.566195,3.818510,4.045801,4.591812,5.764950,6.870034,8.195569,5036.997779,4998.700867,4975.658501,4954.139101,calls/second,milliseconds
1743185219,874782,6.395112,3.835026,2.929830,0.342268,3.811227,4.023305,4.400890,4.584287,4.802767,6.263249,5037.993288,4998.700867,4975.658501,4954.139101,calls/second,milliseconds
1743185220,879741,9.623509,4.036877,2.775974,0.733901,3.845388,4.143443,5.527393,6.295777,7.055501,9.138849,5037.494470,4998.700867,4975.658501,4954.139101,calls/second,milliseconds
1743185221,884992,7.656771,3.829943,2.611712,0.385010,3.811827,4.021605,4.334494,4.520168,4.831788,7.447038,5038.541273,5009.023064,4978.173178,4955.101208,calls/second,milliseconds
1743185222,890157,9.047688,3.874632,1.861225,0.503451,3.827059,4.043993,4.477991,4.784594,5.552140,8.632836,5039.207787,5009.023064,4978.173178,4955.101208,calls/second,milliseconds
1743185223,895212,7.008702,3.968122,2.713608,0.441913,3.899707,4.158745,4.760293,5.213650,5.600510,6.526991,5039.180889,5009.023064,4978.173178,4955.101208,calls/second,milliseconds
1743185224,900387,5.838856,3.876393,2.339818,0.328753,3.861763,4.070762,4.436236,4.634327,4.842970,5.353333,5039.826779,5009.023064,4978.173178,4955.101208,calls/second,milliseconds
1743185225,905663,6.187580,3.804130,2.685249,0.307555,3.794359,3.994205,4.291382,4.462178,4.589708,5.624593,5040.992550,5009.023064,4978.173178,4955.101208,calls/second,milliseconds
1743185226,910884,5.972015,3.830139,2.767439,0.328322,3.806532,4.030281,4.396855,4.576463,4.739527,5.269576,5041.958447,5021.142486,4981.188429,4956.239703,calls/second,milliseconds
1743185227,916146,7.975373,3.816469,2.013347,0.358972,3.790005,3.987806,4.336366,4.508025,4.915680,6.930095,5043.010698,5021.142486,4981.188429,4956.239703,calls/second,milliseconds
1743185228,921406,5.871953,3.813283,2.570553,0.320053,3.792178,4.000630,4.382642,4.559724,4.738709,5.168826,5044.084168,5021.142486,4981.188429,4956.239703,calls/second,milliseconds
1743185229,926701,6.064169,3.788174,2.720988,0.306232,3.770659,3.976103,4.313861,4.477349,4.595585,4.942392,5045.332097,5021.142486,4981.188429,4956.239703,calls/second,milliseconds
1743185230,931640,8.733366,4.050717,2.142454,0.755982,3.852550,4.152077,5.569690,6.677422,7.306166,8.390701,5044.723363,5021.142486,4981.188429,4956.239703,calls/second,milliseconds
1743185231,936886,6.839642,3.813543,2.729238,0.344920,3.785741,3.981023,4.354560,4.577693,4.914259,6.176675,5045.771342,5033.876014,4984.481106,4957.481585,calls/second,milliseconds
1743185232,942077,10.120116,3.862804,0.883110,0.596668,3.801830,4.005212,4.427038,4.921095,7.513494,8.970003,5046.459410,5033.876014,4984.481106,4957.481585,calls/second,milliseconds
1743185233,947308,7.435752,3.833571,2.873455,0.423555,3.785134,3.992159,4.418082,4.867448,5.760570,6.981219,5047.333251,5033.876014,4984.481106,4957.481585,calls/second,milliseconds
1743185234,952583,6.798617,3.792675,2.591171,0.324709,3.762642,3.964916,4.323319,4.633953,4.823152,5.558532,5048.508070,5033.876014,4984.481106,4957.481585,calls/second,milliseconds
1743185235,957837,5.437989,3.814935,2.574484,0.305456,3.797664,3.998938,4.340270,4.532819,4.671989,5.070128,5049.504111,5033.876014,4984.481106,4957.481585,calls/second,milliseconds
1743185236,963102,5.766857,3.815995,1.979909,0.325773,3.799829,4.018681,4.361225,4.524321,4.672416,5.564236,5050.481045,5049.253391,4988.476368,4958.970326,calls/second,milliseconds
1743185237,968339,7.106125,3.818931,2.466373,0.346029,3.786454,3.997739,4.408270,4.651380,4.830243,6.491024,5051.429549,5049.253391,4988.476368,4958.970326,calls/second,milliseconds
1743185238,973545,8.868042,3.843383,2.839109,0.367627,3.824846,4.029445,4.369903,4.595295,4.910037,7.006115,5052.190680,5049.253391,4988.476368,4958.970326,calls/second,milliseconds
1743185239,978791,5.484266,3.813528,2.510087,0.307063,3.799214,3.997258,4.344188,4.521770,4.642355,5.073987,5053.157116,5049.253391,4988.476368,4958.970326,calls/second,milliseconds
1743185240,983781,9.774422,4.028186,2.414455,0.697330,3.871376,4.149100,5.371632,5.979165,6.922834,9.176844,5052.684636,5049.253391,4988.476368,4958.970326,calls/second,milliseconds
1743185241,989002,6.605095,3.850307,2.918071,0.351001,3.830465,4.025101,4.368793,4.619005,4.893324,6.505539,5053.401347,5058.891766,4991.473384,4960.138354,calls/second,milliseconds
1743185242,994617,9.865975,3.845730,2.765384,0.478747,3.804037,4.000923,4.393310,4.637637,5.102796,9.251072,5054.073163,5058.891766,4991.473384,4960.138354,calls/second,milliseconds
1743185243,999858,6.517332,3.819860,2.778329,0.381824,3.785484,4.006145,4.403521,4.738272,5.264144,6.161752,5054.973336,5058.891766,4991.473384,4960.138354,calls/second,milliseconds
1743185244,1005146,5.173890,3.782420,2.153834,0.316929,3.770617,3.982572,4.311246,4.466462,4.617127,5.081449,5056.106854,5058.891766,4991.473384,4960.138354,calls/second,milliseconds
1743185245,1010415,8.584558,3.798803,2.733031,0.351769,3.772594,3.969275,4.288209,4.505465,4.758403,6.794189,5057.129518,5058.891766,4991.473384,4960.138354,calls/second,milliseconds
1743185246,1015650,5.485972,3.839179,2.634060,0.320451,3.820039,4.029666,4.398130,4.583258,4.711677,5.177528,5057.870216,5072.109082,4995.320017,4961.601296,calls/second,milliseconds
1743185247,1020921,6.285844,3.809000,2.577712,0.351130,3.786435,4.015292,4.367117,4.560368,4.732272,5.877457,5058.794694,5072.109082,4995.320017,4961.601296,calls/second,milliseconds
1743185248,1026267,5.292223,3.753412,2.173748,0.300617,3.743001,3.939078,4.257330,4.425792,4.541052,4.935554,5060.102631,5072.109082,4995.320017,4961.601296,calls/second,milliseconds
1743185249,1031579,6.649126,3.777560,2.225817,0.315471,3.756895,3.969155,4.292100,4.477421,4.627953,5.653227,5061.236776,5072.109082,4995.320017,4961.601296,calls/second,milliseconds
1743185250,1036500,10.427550,4.084198,2.440493,0.768450,3.897746,4.209303,5.682865,6.211686,6.880221,9.827857,5060.405654,5072.109082,4995.320017,4961.601296,calls/second,milliseconds
1743185251,1041744,6.459149,3.829651,2.647361,0.338487,3.811778,4.009070,4.355430,4.578062,4.828160,6.185055,5061.185624,5081.471155,4998.524571,4962.862227,calls/second,milliseconds
1743185291,4389,32.300568,4.535604,2.170987,1.707687,4.281260,4.690586,5.747290,6.688749,8.537208,31.204000,4358.949728,0.000000,0.000000,0.000000,calls/second,milliseconds
1743185292,9136,12.129880,4.245206,1.905396,0.716631,4.151893,4.413543,4.985524,5.651406,7.445988,11.381783,4526.297427,0.000000,0.000000,0.000000,calls/second,milliseconds
1743185293,13976,8.840063,4.164685,1.172326,0.549036,4.089765,4.381136,5.014352,5.694317,6.289053,8.121183,4614.635048,0.000000,0.000000,0.000000,calls/second,milliseconds
1743185294,18794,7.704287,4.160491,1.638784,0.530376,4.078300,4.336131,4.927582,6.023925,6.568200,7.537094,4660.348823,0.000000,0.000000,0.000000,calls/second,milliseconds
1743185295,23753,7.718013,4.057465,1.913534,0.366277,4.036456,4.250112,4.613233,4.857769,5.050493,7.264397,4711.828697,4710.200000,4710.400000,4710.400000,calls/second,milliseconds
1743185296,28572,7.293664,4.171201,1.235876,0.404032,4.146497,4.407220,4.834783,5.037021,5.241510,6.743854,4723.013724,4710.200000,4710.400000,4710.400000,calls/second,milliseconds
1743185297,33500,8.317942,4.063122,1.802317,0.416460,4.036045,4.258672,4.665192,4.916261,5.315485,7.748002,4750.216546,4710.200000,4710.400000,4710.400000,calls/second,milliseconds
1743185298,38412,12.320751,4.075766,1.593268,0.658491,3.981900,4.234567,4.889934,5.830913,6.957507,11.425211,4769.272151,4710.200000,4710.400000,4710.400000,calls/second,milliseconds
1743185299,43447,7.935283,3.982358,1.678095,0.425207,3.943037,4.202247,4.680987,4.926950,5.112079,7.468033,4795.940948,4710.200000,4710.400000,4710.400000,calls/second,milliseconds
1743185300,48157,10.768765,4.253615,1.174000,0.923254,3.985458,4.342516,6.156668,7.123854,7.965780,10.465212,4786.128272,4722.017436,4712.836308,4711.216618,calls/second,milliseconds
1743185301,53115,8.365779,4.032813,1.311586,0.429305,3.987721,4.216642,4.708726,5.049920,5.397018,7.475480,4801.078365,4722.017436,4712.836308,4711.216618,calls/second,milliseconds
1743185302,58071,10.695423,4.046513,1.577694,0.688205,3.939694,4.201611,4.915416,6.464470,7.212412,10.115962,4812.341156,4722.017436,4712.836308,4711.216618,calls/second,milliseconds
1743185303,63024,7.047848,4.055600,1.957951,0.477466,3.997599,4.263189,4.791108,5.371876,6.013904,6.801732,4820.793786,4722.017436,4712.836308,4711.216618,calls/second,milliseconds
1743185304,68048,10.760351,3.995726,1.623774,0.393864,3.970461,4.194896,4.551974,4.721262,4.913960,7.834570,4833.689012,4722.017436,4712.836308,4711.216618,calls/second,milliseconds
1743185305,73125,8.171083,3.954386,1.666880,0.373589,3.925563,4.145382,4.528347,4.725028,4.878897,7.602862,4848.104056,4741.972956,4717.113295,4712.659182,calls/second,milliseconds
1743185306,77375,12.427891,4.723189,1.435321,0.903715,4.607684,5.060341,5.922534,6.983766,8.681026,11.926098,4809.577500,4741.972956,4717.113295,4712.659182,calls/second,milliseconds
1743185307,82103,8.180140,4.248664,2.165462,0.621533,4.166164,4.446488,5.189363,6.406250,6.836475,7.807506,4803.303074,4741.972956,4717.113295,4712.659182,calls/second,milliseconds
1743185308,86873,6.525633,4.210627,3.049828,0.413820,4.161114,4.434875,4.972327,5.203701,5.391522,5.895176,4800.185381,4741.972956,4717.113295,4712.659182,calls/second,milliseconds
1743185309,91633,8.687341,4.217473,2.881044,0.531147,4.142549,4.451298,5.015403,5.553631,6.327855,8.176409,4796.843069,4741.972956,4717.113295,4712.659182,calls/second,milliseconds
1743185310,95979,10.005841,4.622811,2.632781,0.990297,4.324605,4.877469,6.677008,7.608060,8.311927,9.760737,4773.381299,4727.215317,4714.473467,4711.799022,calls/second,milliseconds
1743185311,100626,8.552504,4.323807,3.094595,0.559523,4.247998,4.554386,5.109981,6.033400,6.955989,7.915929,4765.979827,4727.215317,4714.473467,4711.799022,calls/second,milliseconds
1743185312,105289,11.615808,4.292843,2.861343,0.602015,4.213767,4.513993,5.070523,5.505913,6.228889,10.560006,4760.939994,4727.215317,4714.473467,4711.799022,calls/second,milliseconds
1743185313,109906,12.630296,4.333052,2.763306,0.666758,4.215906,4.539480,5.336637,6.489442,7.315673,9.141864,4754.407953,4727.215317,4714.473467,4711.799022,calls/second,milliseconds
1743185314,114664,9.286149,4.226225,2.566773,0.573091,4.149112,4.422224,5.016537,5.845059,6.722356,8.559420,4753.310312,4727.215317,4714.473467,4711.799022,calls/second,milliseconds
1743185315,119428,8.073820,4.215030,2.904838,0.463062,4.161988,4.450347,4.915015,5.287941,6.050963,7.122924,4752.828494,4722.304819,4713.668965,4711.544181,calls/second,milliseconds
1743185316,124168,7.173932,4.236478,2.891275,0.427269,4.201310,4.484096,4.939061,5.169954,5.493974,6.695590,4751.400321,4722.304819,4713.668965,4711.544181,calls/second,milliseconds
1743185317,128908,8.419087,4.234105,3.035863,0.495721,4.149751,4.497460,5.126131,5.468042,5.717488,7.788138,4750.041258,4722.304819,4713.668965,4711.544181,calls/second,milliseconds
1743185318,134016,6.506268,3.922427,2.552695,0.416810,3.868860,4.121611,4.723394,5.045233,5.260403,5.846836,4762.421341,4722.304819,4713.668965,4711.544181,calls/second,milliseconds
1743185319,139125,7.347647,3.917053,2.203390,0.613465,3.777001,4.037743,5.317666,5.733908,6.120497,7.221412,4774.038369,4722.304819,4713.668965,4711.544181,calls/second,milliseconds
1743185320,143834,8.492994,4.266106,2.770425,0.847069,3.964932,4.642165,5.969939,6.851540,7.193081,8.032021,4771.158351,4734.865456,4716.408258,4712.474128,calls/second,milliseconds
1743185321,148918,6.892192,3.944439,2.497735,0.403870,3.902437,4.136213,4.616116,4.986734,5.449850,6.238501,4780.541956,4734.865456,4716.408258,4712.474128,calls/second,milliseconds
1743185322,154108,8.980206,3.856797,2.724439,0.473979,3.802619,4.014584,4.451594,4.779282,5.801396,8.751349,4793.031389,4734.865456,4716.408258,4712.474128,calls/second,milliseconds
1743185323,158626,9.331225,4.431678,2.731198,0.732938,4.318799,4.790826,5.706472,6.205692,6.979293,8.710323,4784.437313,4734.865456,4716.408258,4712.474128,calls/second,milliseconds
1743185324,163204,13.250940,4.377715,3.095638,0.810556,4.232082,4.551239,5.381884,7.130935,8.266609,11.459655,4777.947027,4734.865456,4716.408258,4712.474128,calls/second,milliseconds
1743185325,168058,9.200199,4.137120,2.549725,0.500058,4.075998,4.334478,4.822351,5.329497,6.005541,8.601805,4779.388185,4740.680989,4717.915525,4713.001139,calls/second,milliseconds
1743185326,172773,6.381349,4.262163,3.192157,0.413738,4.217553,4.489176,5.016335,5.317047,5.509002,5.956501,4776.900217,4740.680989,4717.915525,4713.001139,calls/second,milliseconds
1743185327,177470,8.559429,4.267640,2.447525,0.585584,4.183101,4.479804,5.050817,6.016710,7.018195,8.123470,4774.062798,4740.680989,4717.915525,4713.001139,calls/second,milliseconds
1743185328,182226,7.470802,4.220771,2.490671,0.489043,4.149631,4.454134,5.064015,5.469307,5.836373,7.201732,4773.009156,4740.680989,4717.915525,4713.001139,calls/second,milliseconds
1743185329,187029,8.245485,4.179227,2.895504,0.502289,4.111134,4.390815,4.971977,5.581120,6.101317,7.831894,4773.153508,4740.680989,4717.915525,4713.001139,calls/second,milliseconds
1743185330,191448,11.402661,4.538802,3.120197,0.890682,4.321106,4.745194,6.426248,7.197612,7.954194,10.817818,4763.851259,4734.342031,4716.981406,4712.715261,calls/second,milliseconds
1743185331,196143,8.361859,4.278061,2.956775,0.587448,4.190752,4.502781,5.122165,6.110018,6.939511,8.122059,4761.560108,4734.342031,4716.981406,4712.715261,calls/second,milliseconds
1743185332,200925,8.844194,4.204011,3.064615,0.585879,4.121128,4.408496,4.982107,6.146262,6.935068,8.612819,4761.421133,4734.342031,4716.981406,4712.715261,calls/second,milliseconds
1743185333,205502,12.633197,4.389716,2.821496,0.755895,4.268625,4.598842,5.264159,6.566527,7.719554,11.789119,4756.528004,4734.342031,4716.981406,4712.715261,calls/second,milliseconds
1743185334,210287,6.103547,4.193896,2.658707,0.375453,4.177001,4.424688,4.843276,5.011713,5.149902,5.722662,4756.722571,4734.342031,4716.981406,4712.715261,calls/second,milliseconds
1743185335,215037,9.491647,4.227323,2.482931,0.479607,4.185703,4.437747,4.914899,5.303793,5.938505,8.197532,4756.032511,4731.324345,4716.644531,4712.625980,calls/second,milliseconds
1743185336,219761,7.719190,4.248851,2.647699,0.466923,4.191590,4.495424,5.039186,5.361256,5.735933,7.280084,4754.898521,4731.324345,4716.644531,4712.625980,calls/second,milliseconds
1743185337,224497,8.713771,4.236460,2.264334,0.654615,4.131185,4.414922,5.343386,6.510018,7.129853,8.427719,4753.957944,4731.324345,4716.644531,4712.625980,calls/second,milliseconds
1743185338,229272,6.165833,4.203404,3.000338,0.428592,4.159783,4.448431,4.981941,5.301189,5.457364,5.867712,4753.957488,4731.324345,4716.644531,4712.625980,calls/second,milliseconds
1743185339,234120,9.575843,4.129498,3.022771,0.533225,4.063961,4.343986,4.882471,5.256253,5.840549,9.110343,4755.632809,4731.324345,4716.644531,4712.625980,calls/second,milliseconds
1743185340,238636,10.595708,4.441794,2.195879,0.890661,4.210119,4.645766,6.214359,7.051783,7.619405,10.149661,4750.520823,4728.020233,4716.207441,4712.501737,calls/second,milliseconds
1743185341,243260,10.312113,4.348187,2.999720,0.773182,4.199127,4.542050,5.549945,6.739735,7.952624,9.923487,4747.513008,4728.020233,4716.207441,4712.501737,calls/second,milliseconds
1743185342,248088,10.386813,4.154067,2.557541,0.543735,4.083175,4.363293,4.875443,5.281239,5.729593,9.884832,4748.689741,4728.020233,4716.207441,4712.501737,calls/second,milliseconds
1743185343,252732,9.098690,4.326096,3.125942,0.613224,4.213961,4.539323,5.426843,6.330368,6.875200,8.176134,4746.289476,4728.020233,4716.207441,4712.501737,calls/second,milliseconds
1743185344,257580,7.498286,4.140506,2.638573,0.387881,4.110697,4.364704,4.772943,5.000413,5.231321,6.499025,4747.738601,4728.020233,4716.207441,4712.501737,calls/second,milliseconds
1743185345,262396,8.110812,4.168601,2.067958,0.475206,4.108076,4.361339,4.860389,5.364026,6.175326,7.341100,4748.564354,4728.242491,4716.445329,4712.602004,calls/second,milliseconds
1743185346,267113,11.869123,4.258407,2.957845,0.655680,4.167280,4.469661,5.101048,5.922224,7.087216,9.849051,4747.502260,4728.242491,4716.445329,4712.602004,calls/second,milliseconds
1743185347,271906,8.196061,4.191070,2.876591,0.485608,4.135978,4.391340,4.919895,5.586190,6.191701,7.457285,4747.865133,4728.242491,4716.445329,4712.602004,calls/second,milliseconds
1743185348,276763,6.424107,4.131886,2.663004,0.387741,4.097301,4.356468,4.829196,5.055739,5.212384,5.866158,4749.347888,4728.242491,4716.445329,4712.602004,calls/second,milliseconds
1743185349,281619,7.918749,4.133496,2.899846,0.468218,4.086580,4.346752,4.816376,5.229479,5.993492,7.492775,4750.763580,4728.242491,4716.445329,4712.602004,calls/second,milliseconds
1743185350,286103,10.941201,4.480411,2.866907,0.881751,4.231860,4.686609,6.232305,6.962695,7.630878,10.380583,4745.962999,4727.007778,4716.385077,4712.603101,calls/second,milliseconds
1743185351,290739,10.194686,4.323823,2.879277,0.795608,4.176450,4.487306,5.655389,7.174043,8.349674,9.816045,4743.901068,4727.007778,4716.385077,4712.603101,calls/second,milliseconds
1743185352,295522,9.859376,4.213371,3.050967,0.558569,4.139751,4.406263,4.951785,5.393358,6.990590,9.340243,4743.862776,4727.007778,4716.385077,4712.603101,calls/second,milliseconds
1743185353,300189,12.385317,4.294329,3.075909,0.703955,4.186213,4.499381,5.151291,6.342400,7.394255,10.837563,4742.424351,4727.007778,4716.385077,4712.603101,calls/second,milliseconds
1743185354,305071,7.460031,4.114726,1.912372,0.420271,4.083118,4.347530,4.800853,5.033877,5.341899,7.158106,4744.208773,4727.007778,4716.385077,4712.603101,calls/second,milliseconds
1743185355,309904,9.233429,4.151593,2.901564,0.529476,4.075216,4.352688,4.894181,5.492857,6.325154,8.427691,4745.213538,4727.838694,4716.732423,4712.740480,calls/second,milliseconds
1743185356,314546,9.403970,4.326498,2.966656,0.620813,4.238607,4.568765,5.219691,5.960044,7.334622,8.965409,4743.305553,4727.838694,4716.732423,4712.740480,calls/second,milliseconds
1743185357,319313,9.431260,4.208043,2.102257,0.569783,4.131501,4.452671,5.016909,5.541450,6.540876,8.353767,4743.325007,4727.838694,4716.732423,4712.740480,calls/second,milliseconds
1743185358,324166,7.546455,4.134871,2.061001,0.444641,4.100515,4.373256,4.889790,5.127776,5.326046,6.946784,4744.583222,4727.838694,4716.732423,4712.740480,calls/second,milliseconds
1743185359,328976,8.754683,4.157840,2.865693,0.497039,4.102472,4.365186,4.843569,5.351436,5.879729,8.403930,4745.459831,4727.838694,4716.732423,4712.740480,calls/second,milliseconds
1743185360,333468,10.995132,4.478184,2.982111,0.913615,4.224063,4.645311,6.351271,7.343767,8.170696,10.321062,4741.371158,4725.756755,4716.485612,4712.679868,calls/second,milliseconds
1743185361,338135,9.535794,4.297474,2.592162,0.648292,4.196946,4.501714,5.270085,6.286392,6.935130,9.348074,4740.017133,4725.756755,4716.485612,4712.679868,calls/second,milliseconds
1743185362,342917,9.064742,4.191089,2.986659,0.528868,4.123335,4.405816,4.916884,5.300001,6.279251,8.743497,4740.432484,4725.756755,4716.485612,4712.679868,calls/second,milliseconds
1743185363,347578,8.182389,4.307731,3.056746,0.624679,4.191560,4.504023,5.374819,6.496217,7.015543,7.872871,4739.031519,4725.756755,4716.485612,4712.679868,calls/second,milliseconds
1743185364,352466,6.102763,4.106912,2.470565,0.371816,4.081410,4.328521,4.730899,4.945379,5.130574,5.841906,4740.731180,4725.756755,4716.485612,4712.679868,calls/second,milliseconds
1743185365,357186,8.671899,4.256175,2.940775,0.651061,4.137304,4.433552,5.491494,6.548305,7.181320,8.334146,4740.124634,4724.896692,4716.461057,4712.692722,calls/second,milliseconds
1743185366,362015,5.897731,4.161310,2.977769,0.373892,4.137344,4.408519,4.803724,4.998579,5.123222,5.598136,4740.957840,4724.896692,4716.461057,4712.692722,calls/second,milliseconds
1743185367,366680,8.534628,4.293833,2.837689,0.610673,4.188160,4.523783,5.304374,6.003717,6.710442,8.463589,4739.821015,4724.896692,4716.461057,4712.692722,calls/second,milliseconds
1743185368,371534,9.485986,4.126737,2.779495,0.638963,4.010089,4.290880,5.065143,6.079217,7.178012,8.831250,4741.131180,4724.896692,4716.461057,4712.692722,calls/second,milliseconds
1743185369,376723,5.543470,3.860838,2.323898,0.346142,3.850451,4.074113,4.447293,4.613628,4.735135,5.262766,4746.644783,4724.896692,4716.461057,4712.692722,calls/second,milliseconds
1743185370,381469,10.744956,4.217802,2.803514,0.755424,4.026644,4.323825,5.674991,6.439338,6.986413,10.284493,4746.493753,4732.884520,4718.251742,4713.313813,calls/second,milliseconds
1743185371,386401,8.891265,4.075201,3.002891,0.488228,4.020805,4.258284,4.746184,5.232520,5.885555,8.741030,4748.464267,4732.884520,4718.251742,4713.313813,calls/second,milliseconds
1743185372,391394,8.869342,4.020298,2.862235,0.507017,3.952624,4.192682,4.653137,5.602376,6.358153,8.037365,4751.093213,4732.884520,4718.251742,4713.313813,calls/second,milliseconds
1743185373,396385,7.342198,4.018405,2.733932,0.451421,3.962972,4.217479,4.780622,5.093400,5.527931,7.205854,4753.747541,4732.884520,4718.251742,4713.313813,calls/second,milliseconds
1743185374,401485,5.826062,3.937880,2.034539,0.333563,3.915411,4.132206,4.510235,4.742766,4.915136,5.489314,4757.587126,4732.884520,4718.251742,4713.313813,calls/second,milliseconds
1743185375,406709,7.219249,3.844942,2.416601,0.362988,3.819354,4.032251,4.421766,4.619834,4.851987,6.503151,4762.751389,4754.609690,4722.984663,4714.927583,calls/second,milliseconds
1743185376,411767,9.749468,3.969862,2.834113,0.532047,3.909001,4.138919,4.632607,5.451580,6.411116,8.526906,4765.877137,4754.609690,4722.984663,4714.927583,calls/second,milliseconds
1743185377,416899,7.977053,3.913455,2.718519,0.345008,3.890522,4.090352,4.460995,4.656736,4.864287,6.359009,4769.775641,4754.609690,4722.984663,4714.927583,calls/second,milliseconds
1743185378,421913,5.772193,4.002712,2.916957,0.363544,3.964831,4.210432,4.633427,4.888356,5.149419,5.665477,4772.290039,4754.609690,4722.984663,4714.927583,calls/second,milliseconds
1743185379,426781,7.376719,4.134042,2.291909,0.615206,3.997972,4.299579,5.552258,5.911457,6.178899,7.097280,4773.008423,4754.609690,4722.984663,4714.927583,calls/second,milliseconds
1743185380,431233,10.467945,4.501626,2.928504,0.954843,4.183301,4.991257,6.347415,7.076520,7.677153,9.959622,4769.297174,4770.648006,4726.822844,4716.258728,calls/second,milliseconds
1743185381,436066,8.894581,4.153923,2.995301,0.501321,4.088843,4.366479,4.878054,5.232673,5.868981,8.603826,4769.704087,4770.648006,4726.822844,4716.258728,calls/second,milliseconds
1743185382,441012,9.213425,4.048568,2.596080,0.538137,3.977778,4.238850,4.806217,5.332255,6.361204,8.834439,4771.535217,4770.648006,4726.822844,4716.258728,calls/second,milliseconds
1743185383,445948,8.071087,4.063975,2.941951,0.482710,3.997226,4.276581,4.829173,5.168776,5.964829,7.331449,4773.097020,4770.648006,4726.822844,4716.258728,calls/second,milliseconds
